date,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA
2022-03-21,162.7429962158203,161.4915008544922,135.4539031982422,210.49794006347656,291.6156311035156,26.69170379638672,307.0533447265625
2022-03-22,166.1281280517578,164.88900756835938,139.20248413085938,215.6337127685547,296.3920593261719,26.48203468322754,331.32666015625
2022-03-23,167.4959716796875,163.4080047607422,137.6175537109375,212.45867919921875,291.9372863769531,25.593446731567383,333.03668212890625
2022-03-24,171.29444885253906,163.64950561523438,140.89837646484375,218.54002380371094,296.4310607910156,28.1054630279541,337.97332763671875
2022-03-25,171.93405151367188,164.77349853515625,140.9989013671875,220.7794647216797,296.0216369628906,27.6481876373291,336.8800048828125
2022-03-28,172.80003356933594,168.99049377441406,140.78244018554688,222.54115295410156,302.8645935058594,28.174352645874023,363.9466552734375
2022-03-29,176.10647583007812,169.31500244140625,141.82742309570312,228.78175354003906,307.4558410644531,28.61066246032715,366.5233459472656
2022-03-30,174.9354248046875,166.30099487304688,141.2631378173828,226.7811737060547,305.9448547363281,27.646194458007812,364.663330078125
2022-03-31,171.82582092285156,162.99749755859375,138.40579223632812,221.3169403076172,300.5348815917969,27.242830276489258,359.20001220703125
2022-04-01,171.53062438964844,163.55999755859375,139.48362731933594,223.7952423095703,301.6169738769531,26.66973876953125,361.5299987792969
2022-04-04,175.59475708007812,168.34649658203125,142.29119873046875,232.7928466796875,307.02685546875,27.316713333129883,381.8166809082031
2022-04-05,172.26864624023438,164.05499267578125,139.9220428466797,230.75245666503906,303.04010009765625,25.889976501464844,363.7533264160156
2022-04-06,169.09011840820312,158.75599670410156,135.89828491210938,222.2525177001953,291.947021484375,24.368385314941406,348.586669921875
2022-04-07,169.39520263671875,157.7845001220703,135.24191284179688,221.9041748046875,293.7698974609375,24.169702529907227,352.4200134277344
2022-04-08,167.3778839111328,154.4604949951172,132.65330505371094,221.28709411621094,289.48095703125,23.082422256469727,341.8299865722656
2022-04-11,163.1071014404297,151.1219940185547,128.21054077148438,215.44459533691406,278.0661926269531,21.882322311401367,325.30999755859375
2022-04-12,164.98663330078125,150.78750610351562,127.1068115234375,213.135498046875,274.9468688964844,21.4699764251709,328.98333740234375
2022-04-13,167.68295288085938,155.54100036621094,129.27593994140625,213.9815216064453,280.36663818359375,22.16787338256836,340.7900085449219
2022-04-14,162.6544189453125,151.7064971923828,126.12700653076172,209.19407653808594,272.7730712890625,21.224367141723633,328.3333435058594
2022-04-18,162.43792724609375,152.78500366210938,127.06898498535156,209.78131103515625,273.4456787109375,21.748537063598633,334.7633361816406
2022-04-19,164.7307891845703,158.11549377441406,129.39039611816406,216.2906036376953,278.1051330566406,22.162879943847656,342.7166748046875
2022-04-20,164.5634765625,153.9980010986328,127.43074798583984,199.4798583984375,279.1383972167969,21.448013305664062,325.73333740234375
2022-04-21,163.76638793945312,148.29600524902344,124.2206039428711,187.1877899169922,273.72845458984375,20.15106964111328,336.260009765625
2022-04-22,159.21022033691406,144.35000610351562,119.06624603271484,183.24636840820312,267.119384765625,19.484128952026367,335.01666259765625
2022-04-25,160.28286743164062,146.07400512695312,122.48839569091797,186.11285400390625,273.6406555175781,19.870513916015625,332.67333984375
2022-04-26,154.29978942871094,139.39100646972656,118.08544158935547,180.10118103027344,263.4054870605469,18.75827407836914,292.1400146484375
2022-04-27,154.07345581054688,138.16700744628906,113.75067138671875,174.12933349609375,276.0776062011719,18.385862350463867,293.836669921875
